Id,MonthlyIncome
11366,0
11369,0
11374,0
11380,0
11388,0
11389,0
11390,0
11394,0
11403,0
11415,0
11417,0
11419,0
11429,0
11431,0
11449,0
11450,0
11451,0
11454,0
11457,0
11467,0
11471,0
11473,0
11475,0
11479,0
11489,0
11495,0
11500,0
11501,0
11503,0
11505,0
11506,0
11508,0
11509,0
11512,0
11513,0
11519,0
11528,0
11538,0
11545,0
11548,0
11551,0
11552,0
11558,0
11569,0
11571,0
11579,0
11586,0
11592,0
11604,0
11605,0
11606,0
11608,0
11611,0
11615,0
11616,0
11623,0
11626,0
11628,0
11636,0
11637,0
11643,0
11646,0
11650,0
11656,0
11659,0
11661,0
11662,0
11678,0
11680,0
11681,0
11682,0
11686,0
11694,0
11700,0
11702,0
11712,0
11714,0
11715,0
11716,0
11718,0
11719,0
11725,0
11728,0
11733,0
11734,0
11741,0
11743,0
11744,0
11747,0
11748,0
11754,0
11763,0
11765,0
11767,0
11769,0
11770,0
11776,0
11779,0
11784,0
11794,0
11795,0
11799,0
11800,0
11807,0
11808,0
11809,0
11814,0
11817,0
11819,0
11824,0
11828,0
11830,0
11837,0
11842,0
11844,0
11846,0
11848,0
11853,0
11861,0
11863,0
11870,0
11880,0
11889,0
11893,0
11894,0
11896,0
11897,0
11898,0
11899,0
11901,0
11903,0
11912,0
11913,0
11920,0
11922,0
11923,0
11929,0
11932,0
11933,0
11936,0
11942,0
11943,0
11947,0
11960,0
11964,0
11969,0
11977,0
11989,0
11991,0
11995,0
11998,0
12006,0
12010,0
12011,0
12015,0
12017,0
12023,0
12024,0
12025,0
12028,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12043,0
12051,0
12053,0
12054,0
12055,0
12059,0
12066,0
12067,0
12069,0
12074,0
12080,0
12087,0
12089,0
12093,0
12094,0
12100,0
12102,0
12105,0
12106,0
12111,0
12112,0
12114,0
12115,0
12117,0
12120,0
12125,0
12130,0
12134,0
12140,0
12142,0
12144,0
12147,0
12148,0
12155,0
12156,0
12161,0
12163,0
12164,0
12168,0
12180,0
12185,0
12188,0
12190,0
12201,0
12207,0
12215,0
12224,0
12229,0
12231,0
12234,0
12236,0
12239,0
12249,0
12250,0
12257,0
12258,0
12260,0
12273,0
12274,0
12287,0
12288,0
12291,0
12292,0
12293,0
12294,0
12300,0
12302,0
12303,0
12310,0
12311,0
12312,0
12314,0
12316,0
12323,0
12327,0
12332,0
12336,0
12340,0
12341,0
12347,0
12348,0
12349,0
12351,0
12352,0
12354,0
12358,0
12362,0
12363,0
12366,0
12368,0
12375,0
12377,0
12378,0
12379,0
12382,0
12384,0
12385,0
12388,0
12390,0
12395,0
12396,0
12404,0
12407,0
12419,0
12422,0
12423,0
12424,0
12426,0
12427,0
12429,0
12431,0
12438,0
12442,0
12452,0
12463,0
12466,0
12472,0
12478,0
12481,0
12482,0
12488,0
12491,0
12492,0
12494,0
12507,0
12508,0
12510,0
12515,0
12519,0
12520,0
12521,0
12523,0
12536,0
12537,0
12540,0
12541,0
12554,0
12555,0
12556,0
12557,0
12561,0
12569,0
12571,0
12572,0
12574,0
12579,0
12585,0
12586,0
12587,0
12591,0
12595,0
12600,0
12605,0
12608,0
12610,0
12614,0
12618,0
12619,0
12620,0
12624,0
12625,0
12627,0
12628,0
12629,0
12631,0
12634,0
12638,0
12650,0
12651,0
12653,0
12655,0
12658,0
12660,0
12676,0
12679,0
12680,0
12686,0
12688,0
12690,0
12695,0
12706,0
12710,0
12712,0
12724,0
12725,0
12726,0
12728,0
12730,0
12734,0
12737,0
12739,0
12740,0
12741,0
12750,0
12754,0
12755,0
12757,0
12767,0
12773,0
12779,0
12782,0
12784,0
12785,0
12786,0
12789,0
12793,0
12794,0
12802,0
12803,0
12805,0
12807,0
12811,0
12822,0
12827,0
12828,0
12830,0
12833,0
12838,0
12844,0
12846,0
12855,0
12859,0
12860,0
12863,0
12881,0
12884,0
12892,0
12893,0
12896,0
12897,0
12898,0
12901,0
12903,0
12905,0
12909,0
12913,0
12914,0
12916,0
12923,0
12928,0
12933,0
12934,0
12948,0
12952,0
12953,0
12954,0
12958,0
12960,0
12968,0
12969,0
12970,0
12974,0
12981,0
12984,0
12987,0
12990,0
12991,0
12995,0
13001,0
13006,0
13009,0
13015,0
13022,0
13023,0
13034,0
13039,0
13045,0
13049,0
13053,0
13060,0
13063,0
13065,0
13067,0
13070,0
13076,0
13078,0
13089,0
13091,0
13095,0
13109,0
13115,0
13121,0
13125,0
13131,0
13135,0
13144,0
13145,0
13151,0
13152,0
13153,0
13155,0
13165,0
13166,0
13169,0
13170,0
13171,0
13173,0
13175,0
13189,0
13191,0
13193,0
13195,0
13197,0
13200,0
13203,0
13206,0
13207,0
13212,0
13215,0
13227,0
13229,0
13237,0
13240,0
13251,0
13253,0
13254,0
13260,0
13261,0
13271,0
13279,0
13283,0
13288,0
13291,0
13296,0
13298,0
13303,0
13310,0
13311,0
13313,0
13315,0
13316,0
13322,0
13326,0
13327,0
13329,0
13333,0
13340,0
13341,0
13347,0
13352,0
13353,0
13356,0
13357,0
13358,0
13362,0
13364,0
13366,0
13367,0
13371,0
13372,0
13374,0
13376,0
13399,0
13400,0
13406,0
13414,0
13416,0
13421,0
13425,0
13428,0
13438,0
13442,0
13448,0
13450,0
13459,0
13460,0
13469,0
13470,0
13480,0
13481,0
13482,0
13484,0
13485,0
13498,0
13500,0
13505,0
13506,0
13513,0
13525,0
13531,0
13532,0
13535,0
13541,0
13550,0
13551,0
13553,0
13556,0
13562,0
13574,0
13575,0
13578,0
13584,0
13591,0
13593,0
13594,0
13596,0
13600,0
13603,0
13605,0
13610,0
13611,0
13615,0
13618,0
13619,0
13625,0
13627,0
13631,0
13633,0
13634,0
13638,0
13639,0
13642,0
13643,0
13644,0
13650,0
13652,0
13656,0
13657,0
13659,0
13660,0
13665,0
13677,0
13682,0
13685,0
13686,0
13688,0
13692,0
13693,0
13694,0
13707,0
13711,0
13715,0
13720,0
13721,0
13723,0
13725,0
13726,0
13731,0
13737,0
13741,0
13745,0
13746,0
13755,0
13757,0
13760,0
13763,0
13765,0
13767,0
13771,0
13777,0
13785,0
13792,0
13794,0
13801,0
13803,0
13805,0
13812,0
13815,0
13816,0
13819,0
13821,0
13826,0
13827,0
13832,0
13833,0
13837,0
13838,0
13868,0
13869,0
13873,0
13875,0
13884,0
13886,0
13888,0
13890,0
13900,0
13903,0
13905,0
13906,0
13910,0
13912,0
13913,0
13915,0
13923,0
13932,0
13934,0
13936,0
13942,0
13950,0
13951,0
13954,0
13955,0
13959,0
13963,0
13964,0
13977,0
13979,0
13982,0
13983,0
13992,0
13996,0
13998,0
14000,0
14001,0
14002,0
14005,0
14007,0
14008,0
14015,0
14019,0
14021,0
14033,0
14035,0
14046,0
14054,0
14055,0
14059,0
14066,0
14067,0
14076,0
14077,0
14082,0
14085,0
14092,0
14095,0
14096,0
14104,0
14108,0
14109,0
14112,0
14113,0
14116,0
14118,0
14122,0
14129,0
14138,0
14147,0
14148,0
14150,0
14152,0
14153,0
14157,0
14160,0
14161,0
14164,0
14170,0
14171,0
14174,0
14184,0
14187,0
14193,0
14201,0
14203,0
14205,0
14207,0
14208,0
14214,0
14218,0
14219,0
14223,0
14224,0
14231,0
14238,0
14241,0
14245,0
14262,0
14265,0
14269,0
14273,0
14274,0
14276,0
14277,0
14280,0
14284,0
14300,0
14303,0
14308,0
14314,0
14315,0
14316,0
14321,0
14322,0
14325,0
14332,0
14336,0
14339,0
14340,0
14354,0
14355,0
14356,0
14359,0
14360,0
14362,0
14364,0
14367,0
14379,0
14382,0
14384,0
14385,0
14387,0
14399,0
14403,0
14404,0
14411,0
14414,0
14418,0
14424,0
14427,0
14434,0
14439,0
14442,0
14446,0
14448,0
14453,0
14455,0
14459,0
14463,0
14466,0
14468,0
14469,0
14470,0
14475,0
14478,0
14481,0
14484,0
14487,0
14494,0
14495,0
14496,0
14500,0
14504,0
14506,0
14511,0
14523,0
14525,0
14534,0
14536,0
14539,0
14541,0
14544,0
14556,0
14559,0
14564,0
14565,0
14566,0
14571,0
14574,0
14576,0
14579,0
14580,0
14584,0
14585,0
14588,0
14590,0
14593,0
14595,0
14601,0
14603,0
14604,0
14612,0
14614,0
14618,0
14624,0
14625,0
14626,0
14628,0
14631,0
14635,0
14637,0
14648,0
14650,0
14655,0
14658,0
14659,0
14661,0
14662,0
14668,0
14669,0
14673,0
14674,0
14676,0
14682,0
14683,0
14703,0
14704,0
14706,0
14710,0
14711,0
14712,0
14724,0
14726,0
14730,0
14740,0
14741,0
14742,0
14751,0
14753,0
14754,0
14755,0
14758,0
14760,0
14763,0
14764,0
14765,0
14766,0
14769,0
14771,0
14774,0
14775,0
14776,0
14778,0
14779,0
14783,0
14787,0
14788,0
14794,0
14799,0
14803,0
14804,0
14808,0
14809,0
14810,0
14812,0
14814,0
14817,0
14826,0
14828,0
14833,0
14836,0
14837,0
14841,0
14846,0
14849,0
14852,0
14858,0
14866,0
14868,0
14870,0
14871,0
14873,0
14876,0
14877,0
14882,0
14885,0
14887,0
14889,0
14898,0
14907,0
14908,0
14910,0
14914,0
14919,0
14921,0
14928,0
14929,0
14931,0
14932,0
14935,0
14939,0
14942,0
14943,0
14945,0
14946,0
14949,0
14951,0
14952,0
14955,0
14957,0
14959,0
14970,0
14972,0
14976,0
14977,0
14982,0
14988,0
15001,0
15002,0
15003,0
15005,0
15010,0
15011,0
15017,0
15023,0
15025,0
15027,0
15036,0
15040,0
15041,0
15059,0
15061,0
15068,0
15070,0
15071,0
15072,0
15080,0
15081,0
15084,0
15085,0
15096,0
15098,0
15100,0
15103,0
15105,0
15108,0
15109,0
15110,0
15111,0
15113,0
15120,0
15131,0
15135,0
15136,0
15144,0
15146,0
15149,0
15159,0
15165,0
15169,0
15171,0
15176,0
15182,0
15189,0
15192,0
15193,0
15206,0
15209,0
15212,0
15213,0
15215,0
15221,0
15233,0
15237,0
15238,0
15240,0
15242,0
15243,0
15250,0
15260,0
15261,0
15265,0
15268,0
15269,0
15274,0
15275,0
15278,0
15282,0
15284,0
15287,0
15292,0
15293,0
15295,0
15299,0
15300,0
15302,0
15309,0
15320,0
15323,0
15336,0
15337,0
15342,0
15345,0
15349,0
15351,0
15354,0
15357,0
15362,0
15363,0
15365,0
15371,0
15376,0
15383,0
15389,0
15392,0
15393,0
15394,0
15397,0
15401,0
15406,0
15410,0
15412,0
15413,0
15417,0
15419,0
15426,0
15427,0
15428,0
15429,0
15432,0
15437,0
15444,0
15460,0
15467,0
15470,0
15482,0
15487,0
15491,0
15492,0
15499,0
15508,0
15510,0
15517,0
15519,0
15527,0
15529,0
15531,0
15536,0
15542,0
15543,0
15544,0
15548,0
15549,0
15556,0
15558,0
15565,0
15566,0
15570,0
15571,0
15572,0
15574,0
15576,0
15579,0
15587,0
15591,0
15594,0
15599,0
15602,0
15605,0
15611,0
15615,0
15638,0
15643,0
15651,0
15657,0
15659,0
15663,0
15667,0
15672,0
15673,0
15674,0
15677,0
15678,0
15685,0
15695,0
15710,0
15713,0
15717,0
15719,0
15724,0
15726,0
15728,0
15731,0
15732,0
15737,0
15738,0
15743,0
15745,0
15746,0
15751,0
15756,0
15757,0
15758,0
15759,0
15761,0
15767,0
15768,0
15770,0
15772,0
15778,0
15784,0
15786,0
15787,0
15789,0
15790,0
15794,0
15795,0
15801,0
15802,0
15804,0
15806,0
15808,0
15810,0
15818,0
15821,0
15822,0
15823,0
15826,0
15827,0
15838,0
15839,0
15841,0
15844,0
15845,0
15852,0
15885,0
15892,0
15895,0
15913,0
15915,0
15918,0
15923,0
15934,0
15939,0
15944,0
15948,0
15949,0
15952,0
15956,0
15957,0
15960,0
15969,0
15974,0
15979,0
15981,0
15982,0
15984,0
15985,0
15986,0
15987,0
16001,0
16004,0
16005,0
16009,0
16025,0
16027,0
16031,0
16032,0
16037,0
16038,0
16046,0
16047,0
16048,0
16049,0
16052,0
16065,0
16069,0
16070,0
16073,0
16086,0
16089,0
16090,0
16093,0
16096,0
16099,0
16105,0
16111,0
16114,0
16115,0
16116,0
16120,0
16131,0
16133,0
16142,0
16145,0
16148,0
16154,0
16163,0
16170,0
16175,0
16189,0
16190,0
16191,0
16197,0
16202,0
16203,0
16215,0
16216,0
16218,0
16223,0
16228,0
16230,0
16243,0
16249,0
16250,0
16251,0
16263,0
16264,0
16267,0
16271,0
16272,0
16274,0
16287,0
16291,0
16292,0
16294,0
16297,0
16298,0
16303,0
16304,0
16306,0
16308,0
16314,0
16315,0
16316,0
16317,0
16324,0
16325,0
16326,0
16328,0
16338,0
16339,0
16341,0
16350,0
16355,0
16357,0
16358,0
16359,0
16360,0
16373,0
16381,0
16382,0
16384,0
16388,0
16405,0
16412,0
16416,0
16424,0
16427,0
16431,0
16432,0
16433,0
16435,0
16436,0
16462,0
16468,0
16469,0
16473,0
16486,0
16487,0
16493,0
16498,0
16501,0
16502,0
16503,0
16506,0
16511,0
16512,0
16517,0
16519,0
16541,0
16542,0
16547,0
16551,0
16552,0
16554,0
16571,0
16573,0
16580,0
16583,0
16584,0
16587,0
16592,0
16595,0
16596,0
16597,0
16600,0
16602,0
16603,0
16606,0
16607,0
16614,0
16630,0
16632,0
16638,0
16640,0
16642,0
16650,0
16657,0
16659,0
16675,0
16681,0
16686,0
16695,0
16696,0
16698,0
16700,0
16701,0
16707,0
16708,0
16719,0
16722,0
16723,0
16724,0
16727,0
16729,0
16732,0
16736,0
16737,0
16740,0
16746,0
16752,0
16753,0
16764,0
16765,0
16774,0
16776,0
16779,0
16783,0
16788,0
16791,0
16792,0
16793,0
16794,0
16796,0
16797,0
16799,0
16804,0
16805,0
16809,0
16811,0
16816,0
16818,0
16819,0
16823,0
16827,0
16829,0
16832,0
16835,0
16838,0
16842,0
16843,0
16845,0
16848,0
16852,0
16854,0
16859,0
16861,0
16868,0
16876,0
16884,0
16887,0
16888,0
16895,0
16901,0
16905,0
16915,0
16918,0
16919,0
16920,0
16923,0
16927,0
16931,0
16934,0
16937,0
16943,0
16950,0
16955,0
16961,0
16971,0
16972,0
16975,0
16983,0
16984,0
16986,0
16993,0
16994,0
17004,0
17009,0
17012,0
17019,0
17022,0
17037,0
17039,0
17051,0
17053,0
17057,0
17058,0
17069,0
17073,0
17075,0
17076,0
17079,0
17081,0
17100,0
17104,0
17113,0
17116,0
17118,0
17123,0
17124,0
17126,0
17127,0
17129,0
17135,0
17136,0
17138,0
17148,0
17162,0
17164,0
17170,0
17173,0
17179,0
17180,0
17181,0
17182,0
17188,0
17191,0
17192,0
17202,0
17203,0
17204,0
17211,0
17218,0
17220,0
17221,0
17225,0
17226,0
17231,0
17241,0
17244,0
17245,0
17247,0
17248,0
17251,0
17260,0
17266,0
17272,0
17278,0
17284,0
17288,0
17293,0
17296,0
17315,0
17319,0
17320,0
17325,0
17329,0
17330,0
17342,0
17345,0
17352,0
17362,0
17365,0
17368,0
17378,0
17382,0
17383,0
17386,0
17389,0
17390,0
17391,0
17395,0
17399,0
17402,0
17406,0
17416,0
17419,0
17420,0
17426,0
17427,0
17432,0
17438,0
17441,0
17448,0
17463,0
17470,0
17471,0
17475,0
17476,0
17478,0
17490,0
17497,0
17502,0
17504,0
17512,0
17517,0
17519,0
17524,0
17527,0
17529,0
17532,0
17533,0
17538,0
17542,0
17545,0
17548,0
17554,0
17556,0
17560,0
17562,0
17567,0
17572,0
17575,0
17582,0
17585,0
17586,0
17593,0
17597,0
17599,0
17600,0
17604,0
17610,0
17613,0
17614,0
17615,0
17621,0
17627,0
17636,0
17638,0
17650,0
17652,0
17656,0
17667,0
17669,0
17673,0
17677,0
17679,0
17680,0
17682,0
17684,0
17685,0
17689,0
17695,0
17698,0
17700,0
17708,0
17711,0
17712,0
17718,0
17724,0
17729,0
17736,0
17737,0
17740,0
17743,0
17747,0
17760,0
17761,0
17763,0
17768,0
17776,0
17778,0
17792,0
17796,0
17798,0
17800,0
17803,0
17812,0
17815,0
17820,0
17821,0
17823,0
17828,0
17842,0
17845,0
17847,0
17848,0
17852,0
17855,0
17860,0
17864,0
17866,0
17868,0
17871,0
17874,0
17881,0
17883,0
17888,0
17894,0
17896,0
17900,0
17907,0
17912,0
17913,0
17918,0
17926,0
17927,0
17931,0
17934,0
17936,0
17937,0
17939,0
17942,0
17945,0
17955,0
17957,0
17958,0
17963,0
17964,0
17967,0
17968,0
17969,0
17971,0
17976,0
17978,0
17980,0
17982,0
17984,0
17985,0
17987,0
17990,0
17991,0
17999,0
18002,0
18003,0
18004,0
18008,0
18009,0
18013,0
18015,0
18017,0
18022,0
18026,0
18050,0
18054,0
18055,0
18076,0
18079,0
18081,0
18084,0
18088,0
18090,0
18091,0
18092,0
18095,0
18097,0
18098,0
18105,0
18107,0
18114,0
18124,0
18125,0
18127,0
18128,0
18129,0
18132,0
18133,0
18137,0
18138,0
18144,0
18155,0
18168,0
18170,0
18181,0
18184,0
18193,0
18195,0
18196,0
18198,0
18201,0
18207,0
18209,0
18210,0
18211,0
18217,0
18220,0
18224,0
18237,0
18239,0
18240,0
18246,0
18247,0
18248,0
18250,0
18252,0
18254,0
18255,0
18259,0
18267,0
18276,0
18278,0
18283,0
18290,0
18291,0
18295,0
18304,0
18307,0
18311,0
18319,0
18320,0
18327,0
18329,0
18332,0
18335,0
18336,0
18341,0
18342,0
18343,0
18347,0
18350,0
18354,0
18357,0
18359,0
18360,0
18361,0
18364,0
18366,0
18368,0
18373,0
18374,0
18380,0
18389,0
18391,0
18393,0
18398,0
18400,0
18402,0
18407,0
18418,0
18419,0
18421,0
18422,0
18423,0
18424,0
18428,0
18437,0
18439,0
18440,0
18442,0
18445,0
18456,0
18464,0
18465,0
18469,0
18471,0
18474,0
18477,0
18478,0
18479,0
18485,0
18489,0
18500,0
18501,0
18503,0
18506,0
18512,0
18513,0
18514,0
18516,0
18518,0
18522,0
18524,0
18526,0
18528,0
18530,0
18534,0
18535,0
18536,0
18544,0
18549,0
18554,0
18559,0
18560,0
18567,0
18569,0
18574,0
18578,0
18584,0
18586,0
18587,0
18598,0
18599,0
18601,0
18615,0
18624,0
18630,0
18631,0
18633,0
18637,0
18638,0
18639,0
18642,0
18650,0
18655,0
18657,0
18666,0
18667,0
18671,0
18676,0
18683,0
18684,0
18693,0
18700,0
18704,0
18714,0
18717,0
18719,0
18720,0
18725,0
18729,0
18758,0
18761,0
18763,0
18771,0
18774,0
18780,0
18781,0
18784,0
18785,0
18787,0
18790,0
18795,0
18797,0
18798,0
18802,0
18806,0
18814,0
18822,0
18833,0
18834,0
18836,0
18842,0
18844,0
18847,0
18852,0
18854,0
18856,0
18857,0
18860,0
18862,0
18863,0
18865,0
18866,0
18869,0
18876,0
18879,0
18883,0
18886,0
18894,0
18901,0
18902,0
18903,0
18913,0
18915,0
18916,0
18918,0
18919,0
18921,0
18924,0
18925,0
18927,0
18930,0
18937,0
18939,0
18941,0
18942,0
18944,0
18949,0
18955,0
18961,0
18970,0
18974,0
18976,0
18984,0
18986,0
18994,0
19000,0
19003,0
19004,0
19005,0
19007,0
19012,0
19013,0
19014,0
19021,0
19022,0
19025,0
19026,0
19028,0
19032,0
19033,0
19039,0
19041,0
19043,0
19045,0
19047,0
19061,0
19062,0
19065,0
19069,0
19071,0
19075,0
19076,0
19080,0
19082,0
19084,0
19085,0
19089,0
19093,0
19111,0
19112,0
19115,0
19121,0
19122,0
19127,0
19133,0
19139,0
19145,0
19148,0
19149,0
19153,0
19156,0
19166,0
19181,0
19186,0
19190,0
19192,0
19196,0
19197,0
19203,0
19205,0
19212,0
19216,0
19222,0
19225,0
19228,0
19229,0
19235,0
19247,0
19249,0
19265,0
19272,0
19274,0
19278,0
19284,0
19294,0
19295,0
19303,0
19315,0
19317,0
19319,0
19328,0
19329,0
19332,0
19333,0
19335,0
19336,0
19339,0
19344,0
19350,0
19351,0
19354,0
19356,0
19368,0
19374,0
19378,0
19379,0
19381,0
19385,0
19387,0
19388,0
19389,0
19391,0
19396,0
19403,0
19406,0
19408,0
19410,0
19411,0
19412,0
19416,0
19417,0
19418,0
19425,0
19428,0
19430,0
19435,0
19439,0
19445,0
19448,0
19453,0
19462,0
19464,0
19468,0
19469,0
19470,0
19471,0
19485,0
19487,0
19505,0
19510,0
19513,0
19515,0
19519,0
19520,0
19525,0
19527,0
19528,0
19530,0
19534,0
19535,0
19536,0
19539,0
19546,0
19550,0
19551,0
19554,0
19566,0
19571,0
19572,0
19578,0
19589,0
19593,0
19595,0
19598,0
19600,0
19603,0
19606,0
19607,0
19613,0
19618,0
19630,0
19633,0
19636,0
19641,0
19645,0
19650,0
19651,0
19652,0
19654,0
19665,0
19668,0
19673,0
19674,0
19677,0
19682,0
19683,0
19685,0
19686,0
19688,0
19691,0
19692,0
19694,0
19699,0
19701,0
19706,0
19712,0
19718,0
19720,0
19722,0
19733,0
19735,0
19736,0
19738,0
19746,0
19750,0
19751,0
19753,0
19754,0
19760,0
19764,0
19768,0
19780,0
19785,0
19789,0
19790,0
19796,0
19803,0
19806,0
19807,0
19808,0
19812,0
19814,0
19819,0
19821,0
19823,0
19824,0
19827,0
19829,0
19832,0
19835,0
19842,0
19843,0
19845,0
19850,0
19852,0
19858,0
19859,0
19861,0
19866,0
19867,0
19869,0
19870,0
19873,0
19877,0
19880,0
19883,0
19888,0
19892,0
19893,0
19894,0
19902,0
19909,0
19913,0
19927,0
19928,0
19930,0
19944,0
19947,0
19948,0
19950,0
19953,0
19955,0
19958,0
19960,0
19961,0
19962,0
19967,0
19970,0
19975,0
19980,0
19982,0
19987,0
19991,0
19993,0
19998,0
19999,0
20000,0
20001,0
20006,0
20008,0
20015,0
20017,0
20020,0
20031,0
20032,0
20034,0
20036,0
20037,0
20041,0
20049,0
20051,0
20052,0
20054,0
20063,0
20070,0
20071,0
20073,0
20074,0
20077,0
20078,0
20083,0
20085,0
20087,0
20091,0
20092,0
20095,0
20097,0
20098,0
20099,0
20101,0
20114,0
20118,0
20124,0
20130,0
20135,0
20137,0
20138,0
20146,0
20147,0
20148,0
20150,0
20153,0
20155,0
20163,0
20169,0
20180,0
20183,0
20189,0
20194,0
20199,0
20200,0
20205,0
20206,0
20207,0
20212,0
20217,0
20221,0
20223,0
20228,0
20231,0
20234,0
20237,0
20240,0
20245,0
20251,0
20253,0
20254,0
20265,0
20266,0
20271,0
20272,0
20273,0
20274,0
20276,0
20288,0
20290,0
20291,0
20295,0
20303,0
20315,0
20316,0
20333,0
20335,0
20349,0
20354,0
20356,0
20357,0
20358,0
20360,0
20363,0
20364,0
20369,0
20372,0
20374,0
20376,0
20395,0
20396,0
20399,0
20400,0
20402,0
20405,0
20406,0
20407,0
20411,0
20413,0
20416,0
20417,0
20420,0
20425,0
20429,0
20430,0
20433,0
20439,0
20443,0
20445,0
20452,0
20454,0
20456,0
20459,0
20460,0
20466,0
20469,0
20472,0
20474,0
20475,0
20477,0
20483,0
20487,0
20496,0
20498,0
20500,0
20508,0
20513,0
20519,0
20523,0
20525,0
20550,0
20552,0
20553,0
20557,0
20559,0
20565,0
20578,0
20586,0
20587,0
20593,0
20600,0
20604,0
20605,0
20615,0
20618,0
20622,0
20625,0
20628,0
20630,0
20634,0
20647,0
20650,0
20654,0
20655,0
20657,0
20666,0
20680,0
20681,0
20682,0
20684,0
20688,0
20694,0
20700,0
20704,0
20710,0
20713,0
20714,0
20716,0
20718,0
20721,0
20722,0
20730,0
20736,0
20737,0
20743,0
20748,0
20752,0
20755,0
20762,0
20766,0
20771,0
20773,0
20774,0
20778,0
20780,0
20783,0
20785,0
20794,0
20798,0
20805,0
20808,0
20810,0
20819,0
20821,0
20823,0
20826,0
20831,0
20832,0
20833,0
20834,0
20835,0
20836,0
20839,0
20842,0
20848,0
20849,0
20855,0
20858,0
20861,0
20862,0
20877,0
20880,0
20882,0
20884,0
20887,0
20893,0
20894,0
20895,0
20899,0
20921,0
20925,0
20929,0
20931,0
20957,0
20958,0
20960,0
20963,0
20965,0
20966,0
20990,0
20993,0
20994,0
20995,0
20997,0
20999,0
21000,0
21003,0
21006,0
21011,0
21012,0
21014,0
21015,0
21023,0
21025,0
21027,0
21038,0
21047,0
21048,0
21052,0
21061,0
21064,0
21065,0
21066,0
21070,0
21079,0
21080,0
21081,0
21085,0
21087,0
21090,0
21093,0
21097,0
21104,0
21116,0
21123,0
21124,0
21125,0
21127,0
21131,0
21135,0
21140,0
21147,0
21150,0
21151,0
21157,0
21158,0
21161,0
21168,0
21170,0
21174,0
21180,0
21188,0
21201,0
21211,0
21215,0
21219,0
21220,0
21221,0
21225,0
21228,0
21242,0
21246,0
21251,0
21257,0
21258,0
21259,0
21263,0
21265,0
21270,0
21271,0
21274,0
21277,0
21278,0
21285,0
21298,0
21299,0
21304,0
21306,0
21307,0
21309,0
21314,0
21318,0
21321,0
21325,0
21329,0
21333,0
21339,0
21341,0
21345,0
21346,0
21349,0
21350,0
21356,0
21357,0
21359,0
21363,0
21366,0
21367,0
21368,0
21370,0
21375,0
21376,0
21378,0
21380,0
21386,0
21392,0
21395,0
21404,0
21408,0
21410,0
21416,0
21420,0
21430,0
21431,0
21437,0
21440,0
21441,0
21447,0
21454,0
21463,0
21465,0
21467,0
21468,0
21475,0
21485,0
21488,0
21490,0
21491,0
21492,0
21500,0
21502,0
21503,0
21507,0
21510,0
21513,0
21514,0
21528,0
21529,0
21542,0
21544,0
21550,0
21554,0
21556,0
21559,0
21562,0
21565,0
21566,0
21573,0
21596,0
21600,0
21610,0
21617,0
21618,0
21627,0
21630,0
21632,0
21642,0
21644,0
21649,0
21659,0
21661,0
21671,0
21681,0
21683,0
21686,0
21689,0
21694,0
21697,0
21705,0
21712,0
21714,0
21720,0
21721,0
21722,0
21723,0
21729,0
21734,0
21735,0
21740,0
21742,0
21744,0
21746,0
21749,0
21754,0
21760,0
21762,0
21771,0
21776,0
21782,0
21790,0
21791,0
21795,0
21796,0
21807,0
21810,0
21811,0
21814,0
21821,0
21822,0
21825,0
21829,0
21842,0
21845,0
21846,0
21849,0
21850,0
21854,0
21856,0
21860,0
21861,0
21862,0
21863,0
21868,0
21871,0
21874,0
21880,0
21882,0
21885,0
21887,0
21891,0
21894,0
21896,0
21898,0
21900,0
21907,0
21909,0
21911,0
21916,0
21917,0
21927,0
21929,0
21930,0
21932,0
21935,0
21938,0
21949,0
21962,0
21964,0
21965,0
21966,0
21968,0
21969,0
21974,0
21980,0
21985,0
21986,0
22021,0
22022,0
22027,0
22034,0
22035,0
22051,0
22052,0
22059,0
22071,0
22072,0
22076,0
22081,0
22091,0
22092,0
22094,0
22100,0
22107,0
22110,0
22111,0
22115,0
22120,0
22121,0
22124,0
22125,0
22126,0
22127,0
22128,0
22129,0
22130,0
22131,0
22132,0
22135,0
22137,0
22138,0
22141,0
22146,0
22148,0
22150,0
22153,0
22156,0
22163,0
22173,0
22177,0
22178,0
22180,0
22183,0
22188,0
22194,0
22199,0
22202,0
22209,0
22211,0
22217,0
22228,0
22232,0
22233,0
22234,0
22238,0
22240,0
22242,0
22244,0
22245,0
22247,0
22248,0
22253,0
22255,0
22257,0
22262,0
22263,0
22266,0
22268,0
22274,0
22278,0
22279,0
22280,0
22285,0
22288,0
22304,0
22305,0
22307,0
22315,0
22316,0
22317,0
22321,0
22322,0
22325,0
22328,0
22329,0
22330,0
22331,0
22333,0
22335,0
22339,0
22343,0
22344,0
22345,0
22346,0
22349,0
22352,0
22355,0
22368,0
22372,0
22377,0
22381,0
22384,0
22391,0
22393,0
22401,0
22409,0
22414,0
22422,0
22427,0
22430,0
22435,0
22442,0
22446,0
22447,0
22452,0
22458,0
22459,0
22468,0
22469,0
22472,0
22475,0
22477,0
22479,0
22489,0
22490,0
22495,0
22497,0
22503,0
22504,0
22511,0
22520,0
22526,0
22528,0
22532,0
22534,0
